SimRaw.breakIter;gBuf.Soll_IBF.Zeit.t_Halte;gBuf.Ist_IBF.Profilflag;gBuf.Soll_IBF.InitAchse;gBuf.Aus_Onli.Ibf_nominal.Soll_AS_Pos;gBuf.Ein_Puff.form_mess_of.dis_aw;gBuf.Aus_Onli.Ibf_nominal.Soll_RS_Pos;gBuf.Ein_Puff.form_mess_of.dis_hw_dw;gBuf.Ein_Onli.Ibf_actual.Ist_AG;gBuf.Aus_Onli.Ibf_nominal.Soll_ZA_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_A;gBuf.Aus_Onli.Ibf_nominal.Soll_ZE_Pos;gBuf.Ein_Onli.Ibf_actual.Ist_ZEN_E;gBuf.Ist_IBF.ZER_Param.delta_ZRA_ZRE;gBuf.Ist_IBF.ZER_Param.ZRA.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRE.Pos_y;gBuf.Ist_IBF.ZER_Param.ZRA.Flag_Kontakt;gBuf.Ist_IBF.ZER_Param.ZRE.Flag_Kontakt;gBuf.Soll_IBF.ZER_Param.ZRA.delta_Ring;gBuf.Soll_IBF.ZER_Param.ZRE.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_E.delta_Ring;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_A.PosXY.y;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.x;gBuf.Ist_IBF.DRR_Param.DrR_E.PosXY.y;gBuf.Soll_Inter.DRR_Param.DrR_A.Pos;gBuf.Soll_Inter.DRR_Param.DrR_E.Pos;gBuf.Ist_IBF.Schuessel.Walzform.da;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.a;gBuf.Ist_IBF.Schuessel.Walzform.RingGeo.b;gBuf.Ist_IBF.Schuessel.Walzform.Kletterhoehe;gBuf.Ist_IBF.Schuessel.Walzform.Kletterwinkel;gBuf.Soll_Inter.hw_n;gBuf.Soll_Inter.kwu_n;gBuf.Soll_Inter.kwo_n;gBuf.Ist_Inter.hw_n;gBuf.Ist_Inter.kwu_n;gBuf.Ist_Inter.kwo_n;gBuf.Aus_Puff.n_omega.n_hw_motor;gBuf.Aus_Puff.n_omega.n_aw_motor_g_o;gBuf.Aus_Puff.n_omega.n_aw_motor_g_u;
397;0,000000;1;s;80,856682;80,856682;150,295700;150,250397;509,750000;1695,708496;1695,640991;1695,708496;1695,640991;941,678223;-605,839111;605,839111;0;0;20,000000;20,000000;4,203827;-0,897949;849,980286;-387,738281;847,730225;382,909271;647,033813;649,218750;1020,099976;509,899994;513,316345;199,105042;0,115437;2,204542;1,427605;1,401703;0,010233;0,019798;0,019441;2,204542;1,401703;1,427605;
398;0,000000;1;s;80,856682;80,856682;150,339951;150,295700;509,899994;1695,775879;1695,708496;1695,775879;1695,708496;941,993286;-605,996643;605,996643;0;0;20,000000;20,000000;4,204041;-0,897827;850,265930;-387,857574;848,016785;383,027374;646,852173;649,036926;1020,400024;510,050018;513,518372;200,022079;0,116290;2,204542;1,427185;1,401111;0,010233;0,019792;0,019433;2,204542;1,401111;1,427185;
399;0,000000;1;s;80,856682;80,856682;150,383133;150,339951;510,050018;1695,843506;1695,775879;1695,843506;1695,775879;942,308105;-606,154053;606,154053;0;0;20,000000;20,000000;4,203918;-0,897766;850,551453;-387,976624;848,303467;383,145447;646,670532;648,855347;1020,700012;510,199982;513,720337;200,932861;0,117137;2,204542;1,426766;1,400521;0,010233;0,019786;0,019425;2,204542;1,400521;1,426766;
400;0,000000;1;s;80,856682;80,856682;150,425369;150,383133;510,199982;1695,910889;1695,843506;1695,910889;1695,843506;942,624268;-606,312134;606,312134;0;0;20,000000;20,000000;4,203674;-0,897949;850,836731;-388,095581;848,589783;383,263275;646,488953;648,673584;1021,000000;510,350006;513,922485;201,839157;0,117978;2,204542;1,426346;1,399932;0,010233;0,019780;0,019416;2,204542;1,399932;1,426346;
401;0,000000;1;s;80,856682;80,856682;150,466537;150,425369;510,350006;1695,978271;1695,910889;1695,978271;1695,910889;942,938721;-606,469360;606,469360;0;0;20,000000;20,000000;4,203979;-0,897827;851,122559;-388,214996;848,876526;383,381378;646,307129;648,491943;1021,299988;510,500000;514,124573;202,738922;0,118813;2,204542;1,425927;1,399345;0,010233;0,019774;0,019408;2,204542;1,399345;1,425927;
402;0,000000;1;s;80,856682;80,856682;150,506683;150,466537;510,500000;1696,045898;1695,978271;1696,045898;1695,978271;943,253296;-606,626648;606,626648;0;0;20,000000;20,000000;4,203857;-0,897491;851,408081;-388,333984;849,163208;383,499634;646,125244;648,310181;1021,599976;510,649994;514,326660;203,632858;0,119641;2,204542;1,425508;1,398760;0,010233;0,019769;0,019400;2,204542;1,398760;1,425508;
403;0,000000;1;s;80,856682;80,856682;150,545944;150,506683;510,649994;1696,113281;1696,045898;1696,113281;1696,045898;943,569458;-606,784729;606,784729;0;0;20,000000;20,000000;4,204468;-0,897644;851,694153;-388,453552;849,449585;383,617554;645,943787;648,128479;1021,900024;510,799957;514,528809;204,522095;0,120465;2,204542;1,425090;1,398177;0,010233;0,019763;0,019392;2,204542;1,398177;1,425090;
404;0,000000;1;s;80,856682;80,856682;150,584244;150,545944;510,799957;1696,180786;1696,113281;1696,180786;1696,113281;943,884277;-606,942139;606,942139;0;0;20,000000;20,000000;4,204468;-0,897858;851,979675;-388,572754;849,735962;383,735413;645,762085;647,946594;1022,200012;510,950043;514,731079;205,406265;0,121282;2,204542;1,424671;1,397596;0,010233;0,019757;0,019384;2,204542;1,397596;1,424671;
405;0,000000;1;s;80,856682;80,856682;150,621552;150,584244;510,950043;1696,248291;1696,180786;1696,248291;1696,180786;944,199463;-607,099731;607,099731;0;0;20,000000;20,000000;4,204407;-0,897522;852,265381;-388,691956;850,022888;383,853760;645,580200;647,764954;1022,500000;511,100006;514,933228;206,284393;0,122093;2,204542;1,424254;1,397016;0,010233;0,019751;0,019376;2,204542;1,397016;1,424254;
406;0,000000;1;s;80,856682;80,856682;150,658051;150,621552;511,100006;1685,697144;1696,248291;1685,697144;1696,248291;944,515015;-607,257507;607,257507;0;0;0,000000;0,000000;4,204773;-0,897095;852,551208;-388,811310;850,309692;383,971985;645,398071;647,583252;1022,799988;511,250000;515,135498;207,158188;0,122900;2,204542;1,423836;1,396438;0,010233;0,019745;0,019368;2,204542;1,396438;1,423836;
407;0,000000;1;s;80,856682;80,856682;150,693619;150,658051;511,250000;1685,764771;1692,037720;1685,764771;1692,037720;924,865845;-597,432922;597,432922;0;0;0,000000;0,000000;4,205688;-0,897095;852,837524;-388,931122;850,596252;384,089966;645,216370;647,401428;1023,099976;511,399994;515,337769;208,026703;0,123700;2,204542;1,423419;1,395862;0,010233;0,019740;0,019360;2,204542;1,395862;1,423419;
408;0,000000;1;s;80,856682;80,856682;150,728348;150,693619;511,399994;1685,832275;1687,827148;1685,832275;1687,827148;905,258301;-587,629150;587,629150;0;0;0,000000;0,000000;4,205200;-0,897339;853,122803;-389,049927;850,882568;384,207855;645,035034;647,219727;1023,400024;511,549957;515,540039;208,890533;0,124496;2,204542;1,423001;1,395288;0,010233;0,019734;0,019352;2,204542;1,395288;1,423001;
409;0,000000;1;s;80,856682;80,856682;150,762253;150,728348;511,549957;1685,899902;1685,832275;1685,899902;1685,832275;895,983521;-582,991760;582,991760;2;2;0,000000;0,000000;4,205078;-0,897339;853,408325;-389,169037;851,169189;384,325836;644,853027;647,037720;1023,700012;511,700043;515,742493;209,750320;0,125287;2,204542;1,422584;1,394714;0,010233;0,019728;0,019344;2,204542;1,394714;1,422584;
410;0,000000;1;s;80,856682;80,856682;150,795303;150,762253;511,700043;1685,967407;1685,899902;1685,967407;1685,899902;896,297852;-583,148926;583,148926;2;2;0,000000;0,000000;4,205322;-0,896973;853,694275;-389,288422;851,456238;384,444244;644,671082;646,856079;1024,000000;511,850006;515,944824;210,604599;0,126072;2,204542;1,422167;1,394143;0,010233;0,019722;0,019336;2,204542;1,394143;1,422167;
411;0,000000;1;s;80,856682;80,856682;150,827545;150,795303;511,850006;1686,035034;1685,967407;1686,035034;1685,967407;896,611206;-583,305603;583,305603;2;2;0,000000;0,000000;4,205688;-0,897278;853,980164;-389,407837;851,742615;384,562012;644,489624;646,674316;1024,300049;512,000000;516,147217;211,454483;0,126852;2,204542;1,421751;1,393574;0,010233;0,019716;0,019328;2,204542;1,393574;1,421751;
412;0,000000;1;s;80,856682;80,856682;150,858994;150,827545;512,000000;1686,102661;1686,035034;1686,102661;1686,035034;896,925781;-583,462891;583,462891;2;2;0,000000;0,000000;4,205322;-0,897278;854,265503;-389,526764;852,029175;384,680084;644,307861;646,492493;1024,599976;512,150024;516,349670;212,300095;0,127628;2,204542;1,421334;1,393005;0,010233;0,019711;0,019320;2,204542;1,393005;1,421334;
413;0,000000;1;s;80,856682;80,856682;150,889603;150,858994;512,150024;1686,170166;1686,102661;1686,170166;1686,102661;897,240112;-583,620056;583,620056;2;2;0,000000;0,000000;4,205322;-0,896667;854,551208;-389,645935;852,316223;384,798553;644,125549;646,310669;1024,900024;512,299988;516,552063;213,140488;0,128397;2,204542;1,420919;1,392439;0,010233;0,019705;0,019312;2,204542;1,392439;1,420919;
414;0,000000;1;s;80,856682;80,856682;150,919479;150,889603;512,299988;1686,237793;1686,170166;1686,237793;1686,170166;897,553833;-583,776917;583,776917;2;2;0,000000;0,000000;4,206238;-0,896545;854,837524;-389,765778;852,602905;384,916687;643,943604;646,128784;1025,199951;512,450012;516,754578;213,977249;0,129163;2,204542;1,420503;1,391874;0,010233;0,019699;0,019304;2,204542;1,391874;1,420503;
415;0,000000;1;s;80,856682;80,856682;150,948700;150,919479;512,450012;1686,305542;1686,237793;1686,305542;1686,237793;897,868164;-583,934082;583,934082;2;2;0,000000;0,000000;4,206482;-0,896729;855,123474;-389,885010;852,889404;385,034546;643,762146;645,947021;1025,500000;512,599976;516,957092;214,810425;0,129925;2,204542;1,420087;1,391310;0,010233;0,019693;0,019296;2,204542;1,391310;1,420087;
416;0,000000;1;s;80,856682;80,856682;150,977081;150,948700;512,599976;1686,373047;1686,305542;1686,373047;1686,305542;898,183105;-584,091553;584,091553;2;2;0,000000;0,000000;4,206177;-0,896606;855,408875;-390,004059;853,176086;385,152679;643,580200;645,765137;1025,800049;512,750000;517,159668;215,638687;0,130681;2,204542;1,419672;1,390748;0,010233;0,019688;0,019289;2,204542;1,390748;1,419672;
417;0,000000;1;s;80,856682;80,856682;151,004776;150,977081;512,750000;1686,440674;1686,373047;1686,440674;1686,373047;898,496704;-584,248352;584,248352;2;2;0,000000;0,000000;4,206726;-0,896729;855,694946;-390,123657;853,462769;385,270660;643,398621;645,583496;1026,099976;512,899963;517,362183;216,463043;0,131434;2,204542;1,419257;1,390187;0,010233;0,019682;0,019281;2,204542;1,390187;1,419257;
418;0,000000;1;s;80,856682;80,856682;151,031693;151,004776;512,899963;1686,508179;1686,440674;1686,508179;1686,440674;898,811401;-584,405701;584,405701;2;2;0,000000;0,000000;4,206360;-0,896790;855,980408;-390,242554;853,749268;385,388641;643,216675;645,401367;1026,400024;513,050049;517,564880;217,283112;0,132181;2,204542;1,418842;1,389628;0,010233;0,019676;0,019273;2,204542;1,389628;1,418842;
419;0,000000;1;s;80,856682;80,856682;151,058075;151,031693;513,050049;1686,575806;1686,508179;1686,575806;1686,508179;899,124878;-584,562439;584,562439;2;2;0,000000;0,000000;4,206909;-0,895935;856,266724;-390,362274;854,036804;385,507263;643,034180;645,219727;1026,699951;513,200012;517,767517;218,100342;0,132925;2,204542;1,418427;1,389070;0,010233;0,019670;0,019265;2,204542;1,389070;1,418427;
420;0,000000;1;s;80,856682;80,856682;151,083664;151,058075;513,200012;1686,643433;1686,575806;1686,643433;1686,575806;899,439453;-584,719727;584,719727;2;2;0,000000;0,000000;4,207764;-0,896301;856,553040;-390,481964;854,323059;385,625122;642,852661;645,037720;1027,000000;513,350037;517,970215;218,912949;0,133664;2,204542;1,418013;1,388514;0,010233;0,019665;0,019258;2,204542;1,388514;1,418013;
421;0,000000;1;s;80,856682;80,856682;151,108582;151,083664;513,350037;1686,711060;1686,643433;1686,711060;1686,643433;899,753540;-584,876770;584,876770;2;2;0,000000;0,000000;4,207031;-0,896118;856,838318;-390,600739;854,609985;385,743286;642,670654;644,855896;1027,300049;513,500000;518,172852;219,721466;0,134399;2,204542;1,417599;1,387959;0,010233;0,019659;0,019250;2,204542;1,387959;1,417599;
422;0,000000;1;s;80,856682;80,856682;151,132904;151,108582;513,500000;1686,778687;1686,711060;1686,778687;1686,711060;900,068237;-585,034119;585,034119;2;2;0,000000;0,000000;4,207703;-0,895996;857,124451;-390,720337;854,896729;385,861420;642,488770;644,674133;1027,599976;513,649963;518,375549;220,526871;0,135130;2,204542;1,417185;1,387405;0,010233;0,019653;0,019242;2,204542;1,387405;1,417185;
423;0,000000;1;s;80,856682;80,856682;151,156479;151,132904;513,649963;1686,846191;1686,778687;1686,846191;1686,778687;900,382324;-585,191162;585,191162;2;2;0,000000;0,000000;4,207642;-0,895874;857,410156;-390,839447;855,183411;385,979584;642,306824;644,492188;1027,900024;513,799988;518,578308;221,327896;0,135856;2,204542;1,416771;1,386853;0,010233;0,019647;0,019235;2,204542;1,386853;1,416771;
424;0,000000;1;s;80,856682;80,856682;151,179504;151,156479;513,799988;1686,913940;1686,846191;1686,913940;1686,846191;900,696411;-585,348206;585,348206;2;2;0,000000;0,000000;4,207764;-0,895874;857,695984;-390,958801;855,470215;386,097595;642,125000;644,310303;1028,199951;513,949951;518,781067;222,125946;0,136579;2,204542;1,416358;1,386302;0,010233;0,019642;0,019227;2,204542;1,386302;1,416358;
425;0,000000;1;s;80,856682;80,856682;151,201874;151,179504;513,949951;1686,981567;1686,913940;1686,981567;1686,913940;901,011475;-585,505737;585,505737;2;2;0,000000;0,000000;4,208252;-0,895752;857,982056;-391,078339;855,757019;386,215698;641,942871;644,128235;1028,500000;514,100037;518,984009;222,920654;0,137298;2,204542;1,415945;1,385751;0,010233;0,019636;0,019219;2,204542;1,385751;1,415945;
426;0,000000;1;s;80,856682;80,856682;151,223694;151,201874;514,100037;1687,049072;1686,981567;1687,049072;1686,981567;901,325806;-585,662903;585,662903;2;2;0,000000;0,000000;4,208496;-0,895813;858,268127;-391,197815;856,043823;386,333801;641,761108;643,946411;1028,800049;514,250000;519,186829;223,711990;0,138014;2,204542;1,415532;1,385203;0,010233;0,019630;0,019212;2,204542;1,385203;1,415532;
427;0,000000;1;s;80,856682;80,856682;151,244812;151,223694;514,250000;1687,116821;1687,049072;1687,116821;1687,049072;901,639648;-585,819824;585,819824;2;2;0,000000;0,000000;4,208435;-0,895447;858,553894;-391,316956;856,330750;386,452087;641,578857;643,764465;1029,099976;514,400024;519,389709;224,499191;0,138725;2,204542;1,415119;1,384656;0,010233;0,019624;0,019204;2,204542;1,384656;1,415119;
428;0,000000;1;s;80,856682;80,856682;151,265381;151,244812;514,400024;1687,184326;1687,116821;1687,184326;1687,116821;901,954712;-585,977356;585,977356;2;2;0,000000;0,000000;4,208801;-0,895569;858,840027;-391,436371;856,617432;386,570129;641,397217;643,582581;1029,400024;514,549988;519,592590;225,283203;0,139432;2,204542;1,414707;1,384111;0,010233;0,019619;0,019196;2,204542;1,384111;1,414707;
429;0,000000;1;s;80,856682;80,856682;151,285370;151,265381;514,549988;1687,251953;1687,184326;1687,251953;1687,184326;902,268799;-586,134399;586,134399;2;2;0,000000;0,000000;4,208801;-0,895508;859,125732;-391,555634;856,904236;386,688202;641,215210;643,400635;1029,699951;514,700012;519,795532;226,064072;0,140136;2,204542;1,414295;1,383566;0,010233;0,019613;0,019189;2,204542;1,383566;1,414295;
430;0,000000;1;s;80,856682;80,856682;151,304810;151,285370;514,700012;1687,319580;1687,251953;1687,319580;1687,251953;902,583252;-586,291626;586,291626;2;2;0,000000;0,000000;4,209106;-0,894897;859,411865;-391,675079;857,191406;386,806702;641,032837;643,218750;1030,000000;514,849976;519,998474;226,841827;0,140836;2,204542;1,413883;1,383022;0,010233;0,019607;0,019181;2,204542;1,383022;1,413883;
431;0,000000;1;s;80,856682;80,856682;151,323654;151,304810;514,849976;1687,387207;1687,319580;1687,387207;1687,319580;902,897339;-586,448669;586,448669;2;2;0,000000;0,000000;4,209900;-0,894958;859,698120;-391,794800;857,478088;386,924713;640,850830;643,036743;1030,300049;515,000000;520,201477;227,616119;0,141532;2,204542;1,413471;1,382480;0,010233;0,019602;0,019174;2,204542;1,382480;1,413471;
432;0,000000;1;s;80,856682;80,856682;151,341965;151,323654;515,000000;1687,454834;1687,387207;1687,454834;1687,387207;903,212158;-586,606079;586,606079;2;2;0,000000;0,000000;4,209778;-0,895081;859,983948;-391,913910;857,764893;387,042664;640,669189;642,854919;1030,599976;515,149963;520,404480;228,387405;0,142225;2,204542;1,413060;1,381940;0,010233;0,019596;0,019166;2,204542;1,381940;1,413060;
433;0,000000;1;s;80,856682;80,856682;151,359756;151,341965;515,149963;1687,522461;1687,454834;1687,522461;1687,454834;903,526611;-586,763306;586,763306;2;2;0,000000;0,000000;4,209717;-0,895081;860,269775;-392,033081;858,051636;387,160767;640,487061;642,672729;1030,900024;515,300049;520,607666;229,156219;0,142915;2,204542;1,412648;1,381399;0,010233;0,019590;0,019159;2,204542;1,381399;1,412648;
434;0,000000;1;s;80,856682;80,856682;151,376938;151,359756;515,300049;1687,590088;1687,522461;1687,590088;1687,522461;903,841064;-586,920532;586,920532;2;2;0,000000;0,000000;4,209778;-0,894714;860,555786;-392,152466;858,338745;387,279114;640,304932;642,490967;1031,199951;515,450012;520,810669;229,920776;0,143601;2,204542;1,412238;1,380861;0,010233;0,019584;0,019151;2,204542;1,380861;1,412238;
435;0,000000;1;s;80,856682;80,856682;151,393707;151,376938;515,450012;1687,657715;1687,590088;1687,657715;1687,590088;904,155518;-587,077759;587,077759;2;2;0,000000;0,000000;4,210388;-0,895081;860,842041;-392,272095;858,625244;387,396912;640,123352;642,308838;1031,500000;515,600037;521,013855;230,683823;0,144284;2,204542;1,411827;1,380323;0,010233;0,019579;0,019144;2,204542;1,380323;1,411827;
436;0,000000;1;s;80,856682;80,856682;151,409927;151,393707;515,600037;1687,725342;1687,657715;1687,725342;1687,657715;904,470093;-587,235046;587,235046;2;2;0,000000;0,000000;4,209839;-0,894897;861,127502;-392,390991;858,912231;387,515137;639,941162;642,126892;1031,800049;515,750000;521,216980;231,443192;0,144964;2,204542;1,411417;1,379787;0,010233;0,019573;0,019136;2,204542;1,379787;1,411417;
437;0,000000;1;s;80,856682;80,856682;151,425598;151,409927;515,750000;1687,792969;1687,725342;1687,792969;1687,725342;904,784546;-587,392273;587,392273;2;2;0,000000;0,000000;4,210693;-0,894531;861,413940;-392,510773;859,199341;387,633453;639,758972;641,945007;1032,099976;515,899963;521,420105;232,199356;0,145640;2,204542;1,411006;1,379252;0,010233;0,019567;0,019129;2,204542;1,379252;1,411006;
438;0,000000;1;s;80,856682;80,856682;151,440811;151,425598;515,899963;1687,860596;1687,792969;1687,860596;1687,792969;905,099121;-587,549561;587,549561;2;2;0,000000;0,000000;4,210632;-0,894592;861,699768;-392,629883;859,486023;387,751465;639,577026;641,762878;1032,400024;516,049988;521,623352;232,953232;0,146313;2,204542;1,410596;1,378718;0,010233;0,019562;0,019121;2,204542;1,378718;1,410596;
439;0,000000;1;s;80,856682;80,856682;151,455475;151,440811;516,049988;1687,928223;1687,860596;1687,928223;1687,860596;905,414185;-587,707092;587,707092;2;2;0,000000;0,000000;4,210693;-0,894592;861,985718;-392,749237;859,772888;387,869568;639,395020;641,580994;1032,699951;516,199951;521,826538;233,703583;0,146982;2,204542;1,410187;1,378185;0,010233;0,019556;0,019114;2,204542;1,378185;1,410187;
440;0,000000;1;s;80,856682;80,856682;151,469666;151,455475;516,199951;1687,995850;1687,928223;1687,995850;1687,928223;905,728760;-587,864380;587,864380;2;2;0,000000;0,000000;4,210999;-0,894287;862,271851;-392,868683;860,059937;387,987854;639,212708;641,398804;1033,000000;516,350037;522,029907;234,451767;0,147649;2,204542;1,409776;1,377653;0,010233;0,019550;0,019107;2,204542;1,377653;1,409776;
441;0,000000;1;s;80,856682;80,856682;151,483414;151,469666;516,350037;1688,063477;1687,995850;1688,063477;1687,995850;906,043213;-588,021606;588,021606;2;2;0,000000;0,000000;4,211243;-0,894043;862,558044;-392,988159;860,347046;388,106171;639,030579;641,216858;1033,300049;516,500000;522,233154;235,196884;0,148313;2,204542;1,409368;1,377123;0,010233;0,019545;0,019099;2,204542;1,377123;1,409368;
442;0,000000;1;s;80,856682;80,856682;151,496658;151,483414;516,500000;1688,131104;1688,063477;1688,131104;1688,063477;906,357788;-588,178894;588,178894;2;2;0,000000;0,000000;4,211975;-0,893677;862,844482;-393,107880;860,634155;388,224487;638,848145;641,034912;1033,599976;516,650024;522,436523;235,939453;0,148973;2,204542;1,408958;1,376593;0,010233;0,019539;0,019092;2,204542;1,376593;1,408958;
443;0,000000;1;s;80,856682;80,856682;151,509445;151,496658;516,650024;1688,198730;1688,131104;1688,198730;1688,131104;906,671997;-588,335999;588,335999;2;2;0,000000;0,000000;4,212158;-0,893860;863,130615;-393,227295;860,920898;388,342529;638,666443;640,852844;1033,900024;516,799988;522,639832;236,679108;0,149630;2,204542;1,408550;1,376065;0,010233;0,019533;0,019085;2,204542;1,376065;1,408550;
444;0,000000;1;s;80,856682;80,856682;151,521805;151,509445;516,799988;1688,266479;1688,198730;1688,266479;1688,198730;906,986938;-588,493469;588,493469;2;2;0,000000;0,000000;4,212158;-0,893921;863,416382;-393,346558;861,207764;388,460510;638,484375;640,670776;1034,199951;516,950012;522,843262;237,416702;0,150285;2,204542;1,408141;1,375537;0,010233;0,019528;0,019077;2,204542;1,375537;1,408141;
445;0,000000;1;s;80,856682;80,856682;151,533722;151,521805;516,950012;1688,333984;1688,266479;1688,333984;1688,266479;907,302368;-588,651184;588,651184;2;2;0,000000;0,000000;4,212402;-0,893677;863,702698;-393,465942;861,494812;388,578827;638,302246;640,488708;1034,500000;517,099976;523,046631;238,151398;0,150936;2,204542;1,407733;1,375011;0,010233;0,019522;0,019070;2,204542;1,375011;1,407733;
446;0,000000;1;s;80,856682;80,856682;151,545181;151,533722;517,099976;1688,401733;1688,333984;1688,401733;1688,333984;907,616333;-588,808167;588,808167;2;2;0,000000;0,000000;4,212830;-0,893616;863,988831;-393,585541;861,781738;388,696960;638,120117;640,306519;1034,800049;517,250000;523,250122;238,883713;0,151585;2,204542;1,407324;1,374485;0,010233;0,019516;0,019063;2,204542;1,374485;1,407324;
447;0,000000;1;s;80,856682;80,856682;151,556198;151,545181;517,250000;1688,469238;1688,401733;1688,469238;1688,401733;907,931519;-588,965759;588,965759;2;2;0,000000;0,000000;4,213013;-0,893188;864,274963;-393,704926;862,068970;388,815308;637,937744;640,124634;1035,099976;517,399963;523,453552;239,613251;0,152231;2,204542;1,406917;1,373961;0,010233;0,019511;0,019055;2,204542;1,373961;1,406917;
448;0,000000;1;s;80,856682;80,856682;151,566757;151,556198;517,399963;1688,536987;1688,469238;1688,536987;1688,469238;908,245483;-589,122742;589,122742;2;2;0,000000;0,000000;4,213379;-0,893372;864,561157;-393,824310;862,355713;388,933350;637,755737;639,942383;1035,400024;517,550049;523,657166;240,340469;0,152874;2,204542;1,406509;1,373437;0,010233;0,019505;0,019048;2,204542;1,373437;1,406509;
449;0,000000;1;s;80,856682;80,856682;151,576920;151,566757;517,550049;1688,604492;1688,536987;1688,604492;1688,536987;908,561035;-589,280518;589,280518;2;2;0,000000;0,000000;4,213196;-0,893188;864,847107;-393,943573;862,642944;389,051544;637,573547;639,760498;1035,699951;517,700012;523,860657;241,064926;0,153513;2,204542;1,406102;1,372916;0,010233;0,019499;0,019041;2,204542;1,372916;1,406102;
450;0,000000;1;s;80,856682;80,856682;151,586609;151,576920;517,700012;1688,672241;1688,604492;1688,672241;1688,604492;908,875000;-589,437500;589,437500;2;2;0,000000;0,000000;4,213684;-0,893188;865,133362;-394,063171;862,929810;389,169708;637,391602;639,578247;1036,000000;517,850037;524,064209;241,786743;0,154150;2,204542;1,405694;1,372394;0,010233;0,019494;0,019034;2,204542;1,372394;1,405694;
451;0,000000;1;s;80,856682;80,856682;151,596024;151,586609;517,850037;1688,739868;1688,672241;1688,739868;1688,672241;909,190308;-589,595154;589,595154;2;2;0,000000;0,000000;4,213623;-0,893066;865,419373;-394,182495;863,216797;389,287872;637,209290;639,396240;1036,300049;518,000000;524,267822;242,507507;0,154786;2,204542;1,405288;1,371874;0,010233;0,019488;0,019026;2,204542;1,371874;1,405288;
452;0,000000;1;s;80,856682;80,856682;151,604919;151,596024;518,000000;1688,807495;1688,739868;1688,807495;1688,739868;909,504883;-589,752441;589,752441;2;2;0,000000;0,000000;4,214111;-0,892578;865,705688;-394,302002;863,504028;389,406281;637,026855;639,214233;1036,599976;518,149963;524,471375;243,224472;0,155417;2,204542;1,404881;1,371355;0,010233;0,019482;0,019019;2,204542;1,371355;1,404881;
453;0,000000;1;s;80,856682;80,856682;151,613419;151,604919;518,149963;1688,875122;1688,807495;1688,875122;1688,807495;909,819824;-589,909912;589,909912;2;2;0,000000;0,000000;4,214355;-0,892456;865,991882;-394,421387;863,790955;389,524445;636,844666;639,031982;1036,900024;518,299988;524,675049;243,939651;0,156046;2,204542;1,404474;1,370836;0,010233;0,019477;0,019012;2,204542;1,370836;1,404474;
454;0,000000;1;s;80,856682;80,856682;151,621613;151,613419;518,299988;1688,942871;1688,875122;1688,942871;1688,875122;910,134521;-590,067261;590,067261;2;2;0,000000;0,000000;4,214783;-0,892212;866,278198;-394,541016;864,078125;389,642761;636,662354;638,849915;1037,199951;518,449951;524,878723;244,653107;0,156673;2,204542;1,404068;1,370319;0,010233;0,019471;0,019005;2,204542;1,370319;1,404068;
455;0,000000;1;s;80,856682;80,856682;151,629349;151,621613;518,449951;1689,010498;1688,942871;1689,010498;1688,942871;910,449707;-590,224854;590,224854;2;2;0,000000;0,000000;4,214966;-0,892212;866,564331;-394,660400;864,365173;389,760895;636,480103;638,667725;1037,500000;518,600037;525,082520;245,364059;0,157297;2,204542;1,403662;1,369802;0,010233;0,019466;0,018998;2,204542;1,369802;1,403662;
456;0,000000;1;s;80,856682;80,856682;151,636749;151,629349;518,600037;1689,078125;1689,010498;1689,078125;1689,010498;910,764771;-590,382385;590,382385;2;2;0,000000;0,000000;4,215393;-0,892273;866,850830;-394,780060;864,652222;389,879028;636,298218;638,485657;1037,800049;518,750000;525,286255;246,072876;0,157919;2,204542;1,403256;1,369287;0,010233;0,019460;0,018990;2,204542;1,369287;1,403256;
457;0,000000;1;s;80,856682;80,856682;151,643707;151,636749;518,750000;1689,145752;1689,078125;1689,145752;1689,078125;911,079346;-590,539673;590,539673;2;2;0,000000;0,000000;4,215088;-0,892212;867,136597;-394,899109;864,939148;389,997162;636,115967;638,303467;1038,099976;518,900024;525,490051;246,778870;0,158537;2,204542;1,402851;1,368773;0,010233;0,019454;0,018983;2,204542;1,368773;1,402851;
458;0,000000;1;s;80,856682;80,856682;151,650375;151,643707;518,900024;1689,213501;1689,145752;1689,213501;1689,145752;911,394043;-590,697021;590,697021;2;2;0,000000;0,000000;4,215637;-0,891968;867,423035;-395,018768;865,226440;390,115479;635,933716;638,121338;1038,400024;519,049988;525,693848;247,483597;0,159154;2,204542;1,402446;1,368259;0,010233;0,019449;0,018976;2,204542;1,368259;1,402446;
